name,url,id_label_in_documents
con dế,https://minio.aiotlab-annotation.com/documents/videos_samples/W00754.mp4?autoplay=true,498
con đẻ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00755.mp4?autoplay=true,499
con gà,https://minio.aiotlab-annotation.com/documents/videos_samples/W00759.mp4?autoplay=true,500
con ốc,https://minio.aiotlab-annotation.com/documents/videos_samples/W00782.mp4?autoplay=true,501
con sò,https://minio.aiotlab-annotation.com/documents/videos_samples/W00789.mp4?autoplay=true,502
con số,https://minio.aiotlab-annotation.com/documents/videos_samples/W00793.mp4?autoplay=true,503
cô dâu,https://minio.aiotlab-annotation.com/documents/videos_samples/W00809.mp4?autoplay=true,504
cô đơn,https://minio.aiotlab-annotation.com/documents/videos_samples/W00811.mp4?autoplay=true,505
cổ áo,https://minio.aiotlab-annotation.com/documents/videos_samples/W00815.mp4?autoplay=true,506
cổ đại,https://minio.aiotlab-annotation.com/documents/videos_samples/W00817.mp4?autoplay=true,507
cổ tay,https://minio.aiotlab-annotation.com/documents/videos_samples/W00822.mp4?autoplay=true,508
cổ vũ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00824.mp4?autoplay=true,509
Paris,https://minio.aiotlab-annotation.com/documents/videos_samples/W00852.mp4?autoplay=true,510
cốp xe,https://minio.aiotlab-annotation.com/documents/videos_samples/W00859.mp4?autoplay=true,511
cơ bắp,https://minio.aiotlab-annotation.com/documents/videos_samples/W00867.mp4?autoplay=true,512
cơ sở,https://minio.aiotlab-annotation.com/documents/videos_samples/W00871.mp4?autoplay=true,513
cơ thể,https://minio.aiotlab-annotation.com/documents/videos_samples/W00872.mp4?autoplay=true,514
cờ vua,https://minio.aiotlab-annotation.com/documents/videos_samples/W00882.mp4?autoplay=true,515
cởi mở,https://minio.aiotlab-annotation.com/documents/videos_samples/W00883.mp4?autoplay=true,516
củ đậu,https://minio.aiotlab-annotation.com/documents/videos_samples/W00889.mp4?autoplay=true,517
củ từ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00892.mp4?autoplay=true,518
cụ thể,https://minio.aiotlab-annotation.com/documents/videos_samples/W00893.mp4?autoplay=true,519
cúc áo,https://minio.aiotlab-annotation.com/documents/videos_samples/W00894.mp4?autoplay=true,520
củ sả,https://minio.aiotlab-annotation.com/documents/videos_samples/W00909.mp4?autoplay=true,521
cụ đồ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00911.mp4?autoplay=true,522
cụ già,https://minio.aiotlab-annotation.com/documents/videos_samples/W00912.mp4?autoplay=true,523
cụm từ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00918.mp4?autoplay=true,524
cứu hộ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00948.mp4?autoplay=true,525
dãy số,https://minio.aiotlab-annotation.com/documents/videos_samples/W00977.mp4?autoplay=true,526
dặn dò,https://minio.aiotlab-annotation.com/documents/videos_samples/W00980.mp4?autoplay=true,527
dân ca,https://minio.aiotlab-annotation.com/documents/videos_samples/W00982.mp4?autoplay=true,528
dân số,https://minio.aiotlab-annotation.com/documents/videos_samples/W00987.mp4?autoplay=true,529
dầu mỏ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00997.mp4?autoplay=true,530
dê con,https://minio.aiotlab-annotation.com/documents/videos_samples/W01024.mp4?autoplay=true,531
dê mẹ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01025.mp4?autoplay=true,532
du học,https://minio.aiotlab-annotation.com/documents/videos_samples/W01062.mp4?autoplay=true,533
đại số,https://minio.aiotlab-annotation.com/documents/videos_samples/W01085.mp4?autoplay=true,534
đại tá,https://minio.aiotlab-annotation.com/documents/videos_samples/W01086.mp4?autoplay=true,535
đại úy,https://minio.aiotlab-annotation.com/documents/videos_samples/W01089.mp4?autoplay=true,536
đám ma,https://minio.aiotlab-annotation.com/documents/videos_samples/W01093.mp4?autoplay=true,537
đắt đỏ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01131.mp4?autoplay=true,538
đầy đủ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01150.mp4?autoplay=true,539
đầy tớ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01151.mp4?autoplay=true,540
đèn đỏ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01156.mp4?autoplay=true,541
đề tài,https://minio.aiotlab-annotation.com/documents/videos_samples/W01179.mp4?autoplay=true,542
địa lí,https://minio.aiotlab-annotation.com/documents/videos_samples/W01199.mp4?autoplay=true,543
đô thị,https://minio.aiotlab-annotation.com/documents/videos_samples/W01248.mp4?autoplay=true,544
đối xử,https://minio.aiotlab-annotation.com/documents/videos_samples/W01280.mp4?autoplay=true,545
em dâu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01349.mp4?autoplay=true,546
em gái,https://minio.aiotlab-annotation.com/documents/videos_samples/W01350.mp4?autoplay=true,547
em rể,https://minio.aiotlab-annotation.com/documents/videos_samples/W01351B.mp4?autoplay=true,548
em út,https://minio.aiotlab-annotation.com/documents/videos_samples/W01353.mp4?autoplay=true,549
email,https://minio.aiotlab-annotation.com/documents/videos_samples/W01354.mp4?autoplay=true,550
ga tàu,https://minio.aiotlab-annotation.com/documents/videos_samples/W01364B.mp4?autoplay=true,551
gà mái,https://minio.aiotlab-annotation.com/documents/videos_samples/W01365N.mp4?autoplay=true,552
gà tây,https://minio.aiotlab-annotation.com/documents/videos_samples/W01367.mp4?autoplay=true,553
gan lì,https://minio.aiotlab-annotation.com/documents/videos_samples/W01379.mp4?autoplay=true,554
gặm cỏ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01390.mp4?autoplay=true,555
gắn bó,https://minio.aiotlab-annotation.com/documents/videos_samples/W01392.mp4?autoplay=true,556
gật gù,https://minio.aiotlab-annotation.com/documents/videos_samples/W01401.mp4?autoplay=true,557
giả sử,https://minio.aiotlab-annotation.com/documents/videos_samples/W01419.mp4?autoplay=true,558
giường,https://minio.aiotlab-annotation.com/documents/videos_samples/W01498.mp4?autoplay=true,559
góc tù,https://minio.aiotlab-annotation.com/documents/videos_samples/W01506.mp4?autoplay=true,560
góp ý,https://minio.aiotlab-annotation.com/documents/videos_samples/W01513.mp4?autoplay=true,561
gốm sứ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01517.mp4?autoplay=true,562
gợi ý,https://minio.aiotlab-annotation.com/documents/videos_samples/W01518.mp4?autoplay=true,563
gương,https://minio.aiotlab-annotation.com/documents/videos_samples/W01523.mp4?autoplay=true,564
hát ru,https://minio.aiotlab-annotation.com/documents/videos_samples/W01560.mp4?autoplay=true,565
họa sỹ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01638.mp4?autoplay=true,566
hòn đá,https://minio.aiotlab-annotation.com/documents/videos_samples/W01661.mp4?autoplay=true,567
hồ dán,https://minio.aiotlab-annotation.com/documents/videos_samples/W01682.mp4?autoplay=true,568
hối lộ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01693.mp4?autoplay=true,569
hỗn số,https://minio.aiotlab-annotation.com/documents/videos_samples/W01701.mp4?autoplay=true,570
hợp lí,https://minio.aiotlab-annotation.com/documents/videos_samples/W01708.mp4?autoplay=true,571
huyện,https://minio.aiotlab-annotation.com/documents/videos_samples/W01721B.mp4?autoplay=true,572
ít hơn,https://minio.aiotlab-annotation.com/documents/videos_samples/W01731.mp4?autoplay=true,573
kẻ cắp,https://minio.aiotlab-annotation.com/documents/videos_samples/W01734.mp4?autoplay=true,574
kẻ thù,https://minio.aiotlab-annotation.com/documents/videos_samples/W01737.mp4?autoplay=true,575
khách,https://minio.aiotlab-annotation.com/documents/videos_samples/W01758.mp4?autoplay=true,576
khiêng,https://minio.aiotlab-annotation.com/documents/videos_samples/W01800.mp4?autoplay=true,577
khoan,https://minio.aiotlab-annotation.com/documents/videos_samples/W01815.mp4?autoplay=true,578
kì lạ,https://minio.aiotlab-annotation.com/documents/videos_samples/W01862.mp4?autoplay=true,579
kí tên,https://minio.aiotlab-annotation.com/documents/videos_samples/W01872B.mp4?autoplay=true,580
la bàn,https://minio.aiotlab-annotation.com/documents/videos_samples/W01909.mp4?autoplay=true,581
la hét,https://minio.aiotlab-annotation.com/documents/videos_samples/W01910.mp4?autoplay=true,582
lá cây,https://minio.aiotlab-annotation.com/documents/videos_samples/W01912B.mp4?autoplay=true,583
lá thư,https://minio.aiotlab-annotation.com/documents/videos_samples/W01913.mp4?autoplay=true,584
lễ hội,https://minio.aiotlab-annotation.com/documents/videos_samples/W01978B.mp4?autoplay=true,585
lễ vật,https://minio.aiotlab-annotation.com/documents/videos_samples/W01984.mp4?autoplay=true,586
lên xe,https://minio.aiotlab-annotation.com/documents/videos_samples/W01989.mp4?autoplay=true,587
lí do,https://minio.aiotlab-annotation.com/documents/videos_samples/W01992.mp4?autoplay=true,588
lo sợ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02016.mp4?autoplay=true,589
lò xo,https://minio.aiotlab-annotation.com/documents/videos_samples/W02018.mp4?autoplay=true,590
lọ hoa,https://minio.aiotlab-annotation.com/documents/videos_samples/W02019.mp4?autoplay=true,591
lọ mực,https://minio.aiotlab-annotation.com/documents/videos_samples/W02020.mp4?autoplay=true,592
lối đi,https://minio.aiotlab-annotation.com/documents/videos_samples/W02037.mp4?autoplay=true,593
dự trữ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02097.mp4?autoplay=true,594
lưu ý,https://minio.aiotlab-annotation.com/documents/videos_samples/W02098.mp4?autoplay=true,595
ma quỷ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02106.mp4?autoplay=true,596
ma sát,https://minio.aiotlab-annotation.com/documents/videos_samples/W02107.mp4?autoplay=true,597
ma túy,https://minio.aiotlab-annotation.com/documents/videos_samples/W02108.mp4?autoplay=true,598
màu đỏ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02134.mp4?autoplay=true,599
máy in,https://minio.aiotlab-annotation.com/documents/videos_samples/W02148B.mp4?autoplay=true,600
địa chỉ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0001B.mp4?autoplay=true,601
Do Thái,https://minio.aiotlab-annotation.com/documents/videos_samples/D0007.mp4?autoplay=true,602
Tuy Hoà,https://minio.aiotlab-annotation.com/documents/videos_samples/D0015.mp4?autoplay=true,603
hấp dẫn,https://minio.aiotlab-annotation.com/documents/videos_samples/D0017.mp4?autoplay=true,604
ghen tị,https://minio.aiotlab-annotation.com/documents/videos_samples/D0019B.mp4?autoplay=true,605
hói đầu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0021.mp4?autoplay=true,606
tham ăn,https://minio.aiotlab-annotation.com/documents/videos_samples/D0024B.mp4?autoplay=true,607
tự giác,https://minio.aiotlab-annotation.com/documents/videos_samples/D0037.mp4?autoplay=true,608
vô tình,https://minio.aiotlab-annotation.com/documents/videos_samples/D0039.mp4?autoplay=true,609
bối rối,https://minio.aiotlab-annotation.com/documents/videos_samples/D0069.mp4?autoplay=true,610
cá kiếm,https://minio.aiotlab-annotation.com/documents/videos_samples/D0074.mp4?autoplay=true,611
đuôi cá,https://minio.aiotlab-annotation.com/documents/videos_samples/D0075.mp4?autoplay=true,612
bún mắm,https://minio.aiotlab-annotation.com/documents/videos_samples/D0083.mp4?autoplay=true,613
bún chả,https://minio.aiotlab-annotation.com/documents/videos_samples/D0084.mp4?autoplay=true,614
bún đậu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0087B.mp4?autoplay=true,615
xôi gấc,https://minio.aiotlab-annotation.com/documents/videos_samples/D0088.mp4?autoplay=true,616
kỹ năng,https://minio.aiotlab-annotation.com/documents/videos_samples/D0097.mp4?autoplay=true,617
khờ dại,https://minio.aiotlab-annotation.com/documents/videos_samples/D0100.mp4?autoplay=true,618
cực khổ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0101.mp4?autoplay=true,619
may mắn,https://minio.aiotlab-annotation.com/documents/videos_samples/D0102.mp4?autoplay=true,620
xoa đầu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0105.mp4?autoplay=true,621
dân chủ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0114.mp4?autoplay=true,622
căm thù,https://minio.aiotlab-annotation.com/documents/videos_samples/D0127.mp4?autoplay=true,623
cháu họ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0154B.mp4?autoplay=true,624
núi cao,https://minio.aiotlab-annotation.com/documents/videos_samples/D0193.mp4?autoplay=true,625
má hồng,https://minio.aiotlab-annotation.com/documents/videos_samples/D0200.mp4?autoplay=true,626
dám làm,https://minio.aiotlab-annotation.com/documents/videos_samples/D0209B.mp4?autoplay=true,627
ung thư,https://minio.aiotlab-annotation.com/documents/videos_samples/D0213B.mp4?autoplay=true,628
mũi tên,https://minio.aiotlab-annotation.com/documents/videos_samples/D0219.mp4?autoplay=true,629
chó cắn,https://minio.aiotlab-annotation.com/documents/videos_samples/D0229.mp4?autoplay=true,630
mèo cào,https://minio.aiotlab-annotation.com/documents/videos_samples/D0230.mp4?autoplay=true,631
đi tuần,https://minio.aiotlab-annotation.com/documents/videos_samples/D0234.mp4?autoplay=true,632
cái gùi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0239.mp4?autoplay=true,633
hùng vĩ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0240.mp4?autoplay=true,634
chia ba,https://minio.aiotlab-annotation.com/documents/videos_samples/D0250B.mp4?autoplay=true,635
ăn vụng,https://minio.aiotlab-annotation.com/documents/videos_samples/D0257.mp4?autoplay=true,636
háo hức,https://minio.aiotlab-annotation.com/documents/videos_samples/D0262.mp4?autoplay=true,637
rắc rối,https://minio.aiotlab-annotation.com/documents/videos_samples/D0263.mp4?autoplay=true,638
đen đủi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0267B.mp4?autoplay=true,639
xui xẻo,https://minio.aiotlab-annotation.com/documents/videos_samples/D0268N.mp4?autoplay=true,640
nhổ tóc,https://minio.aiotlab-annotation.com/documents/videos_samples/D0273.mp4?autoplay=true,641
nhổ râu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0274.mp4?autoplay=true,642
răng hô,https://minio.aiotlab-annotation.com/documents/videos_samples/D0278.mp4?autoplay=true,643
mọc tóc,https://minio.aiotlab-annotation.com/documents/videos_samples/D0281.mp4?autoplay=true,644
mọc râu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0282.mp4?autoplay=true,645
cách ly,https://minio.aiotlab-annotation.com/documents/videos_samples/D0286.mp4?autoplay=true,646
ria mép,https://minio.aiotlab-annotation.com/documents/videos_samples/D0289.mp4?autoplay=true,647
tiến bộ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0315.mp4?autoplay=true,648
máy xúc,https://minio.aiotlab-annotation.com/documents/videos_samples/D0318.mp4?autoplay=true,649
đùm bọc,https://minio.aiotlab-annotation.com/documents/videos_samples/D0324.mp4?autoplay=true,650
vải lụa,https://minio.aiotlab-annotation.com/documents/videos_samples/D0326B.mp4?autoplay=true,651
lượt đi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0327.mp4?autoplay=true,652
chia rẽ,https://minio.aiotlab-annotation.com/documents/videos_samples/D0335.mp4?autoplay=true,653
lấm lem,https://minio.aiotlab-annotation.com/documents/videos_samples/D0341.mp4?autoplay=true,654
năm tới,https://minio.aiotlab-annotation.com/documents/videos_samples/D0349.mp4?autoplay=true,655
cả ngày,https://minio.aiotlab-annotation.com/documents/videos_samples/D0372.mp4?autoplay=true,656
gỏi/nộm,https://minio.aiotlab-annotation.com/documents/videos_samples/D0378.mp4?autoplay=true,657
nhà kho,https://minio.aiotlab-annotation.com/documents/videos_samples/D0379.mp4?autoplay=true,658
tôm hùm,https://minio.aiotlab-annotation.com/documents/videos_samples/D0385.mp4?autoplay=true,659
con hàu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0387.mp4?autoplay=true,660
hải sản,https://minio.aiotlab-annotation.com/documents/videos_samples/D0388.mp4?autoplay=true,661
trà sữa,https://minio.aiotlab-annotation.com/documents/videos_samples/D0405.mp4?autoplay=true,662
rửa mặt,https://minio.aiotlab-annotation.com/documents/videos_samples/D0413.mp4?autoplay=true,663
đôi/cặp,https://minio.aiotlab-annotation.com/documents/videos_samples/D0424.mp4?autoplay=true,664
mũm mĩm,https://minio.aiotlab-annotation.com/documents/videos_samples/D0427.mp4?autoplay=true,665
tóc dài,https://minio.aiotlab-annotation.com/documents/videos_samples/D0428.mp4?autoplay=true,666
cây nến,https://minio.aiotlab-annotation.com/documents/videos_samples/D0435.mp4?autoplay=true,667
đua đòi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0460.mp4?autoplay=true,668
đòi hỏi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0463.mp4?autoplay=true,669
hoa hậu,https://minio.aiotlab-annotation.com/documents/videos_samples/D0467.mp4?autoplay=true,670
cái neo,https://minio.aiotlab-annotation.com/documents/videos_samples/D0468.mp4?autoplay=true,671
chõ xôi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0472.mp4?autoplay=true,672
hoa mai,https://minio.aiotlab-annotation.com/documents/videos_samples/D0488.mp4?autoplay=true,673
dấu sắc,https://minio.aiotlab-annotation.com/documents/videos_samples/D0525B.mp4?autoplay=true,674
dấu hỏi,https://minio.aiotlab-annotation.com/documents/videos_samples/D0526B.mp4?autoplay=true,675
dấu ngã,https://minio.aiotlab-annotation.com/documents/videos_samples/D0527B.mp4?autoplay=true,676
an ninh,https://minio.aiotlab-annotation.com/documents/videos_samples/W00007.mp4?autoplay=true,677
anh chị,https://minio.aiotlab-annotation.com/documents/videos_samples/W00010B.mp4?autoplay=true,678
áo cánh,https://minio.aiotlab-annotation.com/documents/videos_samples/W00030.mp4?autoplay=true,679
bàn bạc,https://minio.aiotlab-annotation.com/documents/videos_samples/W00091.mp4?autoplay=true,680
bán đảo,https://minio.aiotlab-annotation.com/documents/videos_samples/W00106.mp4?autoplay=true,681
bánh đa,https://minio.aiotlab-annotation.com/documents/videos_samples/W00131.mp4?autoplay=true,682
bánh xe,https://minio.aiotlab-annotation.com/documents/videos_samples/W00144.mp4?autoplay=true,683
bảo đảm,https://minio.aiotlab-annotation.com/documents/videos_samples/W00152.mp4?autoplay=true,684
bảo thủ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00157.mp4?autoplay=true,685
báo thù,https://minio.aiotlab-annotation.com/documents/videos_samples/W00166.mp4?autoplay=true,686
Bắc Kạn,https://minio.aiotlab-annotation.com/documents/videos_samples/W00183.mp4?autoplay=true,687
bắc nam,https://minio.aiotlab-annotation.com/documents/videos_samples/W00184N.mp4?autoplay=true,688
băng bó,https://minio.aiotlab-annotation.com/documents/videos_samples/W00188.mp4?autoplay=true,689
bến phà,https://minio.aiotlab-annotation.com/documents/videos_samples/W00242.mp4?autoplay=true,690
bến tàu,https://minio.aiotlab-annotation.com/documents/videos_samples/W00243.mp4?autoplay=true,691
Bến Tre,https://minio.aiotlab-annotation.com/documents/videos_samples/W00244.mp4?autoplay=true,692
bị động,https://minio.aiotlab-annotation.com/documents/videos_samples/W00253.mp4?autoplay=true,693
biểu đồ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00265.mp4?autoplay=true,694
bom đạn,https://minio.aiotlab-annotation.com/documents/videos_samples/W00302.mp4?autoplay=true,695
bốc vác,https://minio.aiotlab-annotation.com/documents/videos_samples/W00322.mp4?autoplay=true,696
bộ sách,https://minio.aiotlab-annotation.com/documents/videos_samples/W00329.mp4?autoplay=true,697
bơi lội,https://minio.aiotlab-annotation.com/documents/videos_samples/W00348.mp4?autoplay=true,698
bờm tóc,https://minio.aiotlab-annotation.com/documents/videos_samples/W00352.mp4?autoplay=true,699
bụi đời,https://minio.aiotlab-annotation.com/documents/videos_samples/W00358.mp4?autoplay=true,700
bút máy,https://minio.aiotlab-annotation.com/documents/videos_samples/W00384.mp4?autoplay=true,701
bữa cơm,https://minio.aiotlab-annotation.com/documents/videos_samples/W00385.mp4?autoplay=true,702
cái túi,https://minio.aiotlab-annotation.com/documents/videos_samples/W00406.mp4?autoplay=true,703
cao quý,https://minio.aiotlab-annotation.com/documents/videos_samples/W00420.mp4?autoplay=true,704
cao tốc,https://minio.aiotlab-annotation.com/documents/videos_samples/W00423.mp4?autoplay=true,705
cấp cứu,https://minio.aiotlab-annotation.com/documents/videos_samples/W00432.mp4?autoplay=true,706
cất giữ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00435.mp4?autoplay=true,707
câu đối,https://minio.aiotlab-annotation.com/documents/videos_samples/W00441.mp4?autoplay=true,708
câu đơn,https://minio.aiotlab-annotation.com/documents/videos_samples/W00442.mp4?autoplay=true,709
câu thơ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00444B.mp4?autoplay=true,710
câu văn,https://minio.aiotlab-annotation.com/documents/videos_samples/W00445.mp4?autoplay=true,711
cầu cứu,https://minio.aiotlab-annotation.com/documents/videos_samples/W00447.mp4?autoplay=true,712
cầu thủ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00451.mp4?autoplay=true,713
cầu tre,https://minio.aiotlab-annotation.com/documents/videos_samples/W00452.mp4?autoplay=true,714
cây cối,https://minio.aiotlab-annotation.com/documents/videos_samples/W00460.mp4?autoplay=true,715
cây khế,https://minio.aiotlab-annotation.com/documents/videos_samples/W00465.mp4?autoplay=true,716
cây ngô,https://minio.aiotlab-annotation.com/documents/videos_samples/W00469B.mp4?autoplay=true,717
cây tre,https://minio.aiotlab-annotation.com/documents/videos_samples/W00476.mp4?autoplay=true,718
cấy lúa,https://minio.aiotlab-annotation.com/documents/videos_samples/W00480.mp4?autoplay=true,719
chào cờ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00490.mp4?autoplay=true,720
che chở,https://minio.aiotlab-annotation.com/documents/videos_samples/W00546.mp4?autoplay=true,721
che phủ,https://minio.aiotlab-annotation.com/documents/videos_samples/W00547.mp4?autoplay=true,722
chi hội,https://minio.aiotlab-annotation.com/documents/videos_samples/W00561.mp4?autoplay=true,723
chỉ huy,https://minio.aiotlab-annotation.com/documents/videos_samples/W00567.mp4?autoplay=true,724
chị dâu,https://minio.aiotlab-annotation.com/documents/videos_samples/W00572.mp4?autoplay=true,725
sĩ quan,https://minio.aiotlab-annotation.com/documents/videos_samples/W00590.mp4?autoplay=true,726
mắc áo,https://minio.aiotlab-annotation.com/documents/videos_samples/W02155.mp4?autoplay=true,727
mặc kệ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02159.mp4?autoplay=true,728
mắng,https://minio.aiotlab-annotation.com/documents/videos_samples/W02164B.mp4?autoplay=true,729
mặt nạ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02173.mp4?autoplay=true,730
mẫu số,https://minio.aiotlab-annotation.com/documents/videos_samples/W02191.mp4?autoplay=true,731
mê tín,https://minio.aiotlab-annotation.com/documents/videos_samples/W02203.mp4?autoplay=true,732
móc áo,https://minio.aiotlab-annotation.com/documents/videos_samples/W02218.mp4?autoplay=true,733
mồ côi,https://minio.aiotlab-annotation.com/documents/videos_samples/W02229.mp4?autoplay=true,734
mồ hôi,https://minio.aiotlab-annotation.com/documents/videos_samples/W02231.mp4?autoplay=true,735
mơ ngủ,https://minio.aiotlab-annotation.com/documents/videos_samples/W02255.mp4?autoplay=true,736
mơ ước,https://minio.aiotlab-annotation.com/documents/videos_samples/W02256.mp4?autoplay=true,737
mở cửa,https://minio.aiotlab-annotation.com/documents/videos_samples/W02258.mp4?autoplay=true,738
mở đầu,https://minio.aiotlab-annotation.com/documents/videos_samples/W02259.mp4?autoplay=true,739
mở màn,https://minio.aiotlab-annotation.com/documents/videos_samples/W02260.mp4?autoplay=true,740
mớ rau,https://minio.aiotlab-annotation.com/documents/videos_samples/W02262.mp4?autoplay=true,741
mua vé,https://minio.aiotlab-annotation.com/documents/videos_samples/W02267.mp4?autoplay=true,742
mùa hè,https://minio.aiotlab-annotation.com/documents/videos_samples/W02270B.mp4?autoplay=true,743
mui xe,https://minio.aiotlab-annotation.com/documents/videos_samples/W02280.mp4?autoplay=true,744
muộn,https://minio.aiotlab-annotation.com/documents/videos_samples/W02281.mp4?autoplay=true,745
ngã ba,https://minio.aiotlab-annotation.com/documents/videos_samples/W02325.mp4?autoplay=true,746
ngắn,https://minio.aiotlab-annotation.com/documents/videos_samples/W02343.mp4?autoplay=true,747
nghe,https://minio.aiotlab-annotation.com/documents/videos_samples/W02353.mp4?autoplay=true,748
nghé,https://minio.aiotlab-annotation.com/documents/videos_samples/W02354B.mp4?autoplay=true,749
